股票代码,公司简称,cos,Indcd,文字数量
603212,赛伍技术,0.12835470352910708,C29,24705
002601,龙蟒佰利,0.12828802887548546,C26,23561
002638,ST勤上,0.128217154946143,C38,21693
603080,新疆火炬,0.12818954570736035,D45,11613
002172,澳洋健康,0.12813781926929946,C28,13052
002674,兴业科技,0.12808986209037077,C19,27705
601118,海南橡胶,0.12805407654005282,A01,22469
600995,文山电力,0.12804001666926731,D44,17118
600385,ST金泰,0.12794570779279288,C27,16510
002864,盘龙药业,0.12791248785880746,C27,22309
603326,我乐家居,0.12787987300419956,C21,16151
000650,仁和药业,0.12773605380520173,C27,26503
002105,信隆健康,0.12770321903265802,C24,53093
300526,中潜股份,0.12766491415644918,C35,15574
300953,震裕科技,0.12766224524482248,C35,13331
000415,渤海租赁,0.12760495621272697,E48,28541
002106,莱宝高科,0.12759448943821267,C39,21357
600626,申达股份,0.12754332979420258,C17,26410
300194,福安药业,0.12753095426024327,C27,23605
601002,晋亿实业,0.12751097240220632,C34,20317
000570,苏常柴A,0.12750665580500792,C34,18420
600873,梅花生物,0.12749629109180297,C38,19463
000691,亚太实业,0.1274746779684346,S90,22141
688408,中信博,0.12742900021073264,C38,24847
002466,天齐锂业,0.1273981911498605,C26,39086
603079,圣达生物,0.12738685674423336,C14,21350
601007,金陵饭店,0.12736334827963494,H61,21452
603716,塞力医疗,0.12734859621315317,F51,17835
688333,铂力特,0.12732200750534722,C34,16353
002572,索菲亚,0.12728691166119585,C21,35512
002858,力盛赛车,0.12722577756255096,R88,24308
600742,一汽富维,0.12719678955698624,C36,14408
300413,芒果超媒,0.12718849818206043,F52,20583
600072,中船科技,0.1271875240410203,C35,17464
000089,深圳机场,0.12715994412857143,G58,19757
900939,汇丽B,0.12715308493893165,E50,9429
601908,京运通,0.12703534129048324,C35,26171
600727,鲁北化工,0.12703518710582107,C26,26650
600642,申能股份,0.12703401988201324,D44,6473
603208,江山欧派,0.12696782061464826,C21,17785
603901,永创智能,0.12687646075123352,C35,12266
600358,ST联合,0.12686234431541923,L72,3928
600073,上海梅林,0.12682162949722037,C14,18772
600422,昆药集团,0.12681464653768623,C27,33982
600511,国药股份,0.1268119923648974,F51,18396
002488,金固股份,0.1266711088930891,C36,20628
900956,东贝B股,0.1266456969704408,C38,5018
600956,新天绿能,0.12640931480944068,D45,18111
600965,福成股份,0.1263514307321799,A03,15048
300084,海默科技,0.12632012764366057,B11,36739
600249,两面针,0.12626785179291514,C26,15143
300357,我武生物,0.12624304466986286,C27,23315
600551,时代出版,0.12617124636364005,C39,10352
600105,永鼎股份,0.1261340611852918,C39,27792
600351,亚宝药业,0.12612457606247182,C27,30867
600477,杭萧钢构,0.12604114080785586,E50,20231
002443,金洲管道,0.12600285515864162,C33,24146
300533,冰川网络,0.12597503654837186,I65,29406
000422,ST宜化,0.1259554746847836,C26,25208
600901,江苏租赁,0.1259078380027106,L71,15969
000402,金融街,0.12589416342010326,K70,27384
600604,市北高新,0.12584996122606687,C35,22169
600260,凯乐科技,0.12581165996607632,C29,27501
000673,ST当代,0.125791577486042,C30,20493
688077,大地熊,0.1257721958896299,C30,17717
603227,雪峰科技,0.12571278977518008,C26,23190
200992,中鲁B,0.12564353607835702,A04,15599
300022,吉峰科技,0.12558344466116145,F52,17614
603290,斯达半导,0.12549679495761765,C39,13701
688363,华熙生物,0.125488595111936,C27,36582
600121,郑州煤电,0.12545986134998316,D44,20032
300485,赛升药业,0.12527308358891065,C27,28293
601212,白银有色,0.12527219745606882,C32,16338
600114,东睦股份,0.12520717275234292,C33,29375
002780,三夫户外,0.12519621576602327,F52,32020
600246,万通发展,0.12517204480798205,K70,18215
002560,通达股份,0.12511373534020476,C38,22269
002219,ST恒康,0.12511040710128496,C27,9554
603199,九华旅游,0.1251014104915722,N78,12151
688025,杰普特,0.12506585538779758,C39,22273
003039,顺控发展,0.12503468607963314,D46,15627
600648,外高桥,0.12503355474127859,K70,25213
605006,山东玻纤,0.12501054058886304,C30,15301
603029,天鹅股份,0.12500718743144396,C35,20205
601333,广深铁路,0.1249708886743868,G53,12069
600917,重庆燃气,0.12491991727816198,D45,12245
600985,淮北矿业,0.12491448621993216,C26,20803
601500,通用股份,0.1248090427639425,C29,17009
000096,广聚能源,0.12480822781253549,F51,12713
603087,甘李药业,0.12479359633159386,C27,19065
688665,四方光电,0.12470985483982742,C39,18670
603659,璞泰来,0.12453855146912808,C38,28989
600221,ST海航,0.1245197813471257,G56,19894
000525,红太阳,0.12451943919671793,C26,24041
300180,华峰超纤,0.1244718483424134,C29,22838
600721,ST百花,0.124444572976915,F52,16515
600428,中远海特,0.12442718141461474,G55,23586
000545,金浦钛业,0.12441887080286693,C27,13604
600677,ST航通,0.12441513639742605,C17,5798
600016,民生银行,0.12440917982351116,J66,8744
600088,中视传媒,0.12437656197202271,R86,15213
600346,恒力石化,0.12436636017992428,C35,29486
600712,南宁百货,0.12433807839695739,F52,16892
600724,宁波富达,0.12430717847736616,C38,16889
603843,正平股份,0.12427630683232446,E48,13644
000025,特力A,0.12422419954817188,S90,16359
002592,ST八菱,0.12421914618031803,C37,44370
002091,江苏国泰,0.1241527985593172,F51,35549
600015,华夏银行,0.12414462393308075,J66,56869
000023,深天地A,0.12413442219983101,E47,24231
688126,沪硅产业,0.12407629962781974,C39,20819
603585,苏利股份,0.1240044997706733,C26,24907
002767,先锋电子,0.12398652803089014,C40,17461
603619,中曼石油,0.1239396608575562,B11,24185
300187,永清环保,0.12390346016575927,O81,38322
002021,ST中捷,0.12390201484156352,C35,22136
603596,伯特利,0.12389745998081596,C36,12402
002199,东晶电子,0.123879838648396,C39,17978
600897,厦门空港,0.1238633498933213,G58,12540
002343,慈文传媒,0.12385608515375508,C29,28659
000695,滨海能源,0.12383632253522604,C26,11825
600487,亨通光电,0.12380828021527315,C39,24407
300572,安车检测,0.12369680488511939,C40,30087
603520,司太立,0.12368987968970671,C27,21476
600076,康欣新材,0.12356427096097285,C39,18313
600996,贵广网络,0.12354873982721908,I63,11831
603096,新经典,0.12351259506042667,R85,16532
600403,大有能源,0.12349973119168516,I64,14728
605198,德利股份,0.12348700123355758,C15,14292
002350,北京科锐,0.12348386436939401,C38,32926
688196,卓越新能,0.12345730407600788,C42,20885
600535,天士力,0.12338914565554517,C27,39208
601021,春秋航空,0.1233850871164529,G56,28882
601869,长飞光纤,0.12337278887179837,C39,16095
002665,首航高科,0.12336867807035766,C38,15835
600707,彩虹股份,0.12335411950942045,C39,15020
002840,华统股份,0.12328443315955906,C13,24971
600613,神奇制药,0.12326433227461359,I65,34272
600792,云煤能源,0.12321226703704627,C30,25953
603260,合盛硅业,0.1232027819503802,C26,26296
300199,翰宇药业,0.12313371923536584,C27,27558
603378,亚士创能,0.12305682595039914,C26,29879
600423,ST柳化,0.12301101819707609,C26,4123
605358,立昂微,0.12296345587930305,C39,17393
603822,嘉澳环保,0.12289567393876333,C26,22618
600975,新五丰,0.12287608796584785,A03,30436
600616,金枫酒业,0.12278383731872583,F52,17375
600161,天坛生物,0.12276559206468465,C27,20012
603997,继峰股份,0.1227622423970924,C36,23893
600186,莲花健康,0.12276092104883697,C14,12874
603363,傲农生物,0.12273344256736579,C13,19414
603558,健盛集团,0.12256970620969856,C17,14245
002359,ST北讯,0.12255395418658407,C33,10998
300230,永利股份,0.12245800740555363,C29,37545
601158,重庆水务,0.12243774630110094,D46,19218
000888,峨眉山A,0.12242037635294271,L72,25912
603882,金域医学,0.12219886264876445,Q83,20609
600075,新疆天业,0.12218970128009313,A01,9515
300898,熊猫乳品,0.12215688087100036,C14,20539
601996,丰林集团,0.12211962817487701,C20,15447
600525,长园集团,0.1220669149396792,C41,25421
600800,渤海化学,0.12206502880218387,C41,17474
000625,长安汽车,0.12200593554787664,C37,28161
000736,中交地产,0.1219972976083534,C35,32394
601997,贵阳银行,0.12199334186339195,J66,33323
600624,复旦复华,0.1219595161065168,S90,46778
300087,荃银高科,0.1219170043762689,A05,34165
600166,福田汽车,0.12191010773995012,C36,34352
300259,新天科技,0.12186367837448807,C40,38253
688086,紫晶存储,0.12171398915640114,C39,26154
600737,中粮糖业,0.1217081412737146,C13,12088
600580,卧龙电驱,0.12168541329062568,C38,17787
601368,绿城水务,0.12164756728795662,D46,17114
002839,张家港行,0.12162319410424638,J66,30757
600630,龙头股份,0.12162252792378758,C17,19003
300217,东方电热,0.12158478232320834,C38,31356
600159,大龙地产,0.12154676391711317,C15,16776
002254,泰和新材,0.12153855248326967,C28,23885
600723,首商股份,0.12147184641937059,F52,14892
688221,前沿生物,0.12145748781207116,C27,20017
600896,览海医疗,0.12140782002446034,G55,13127
000639,西王食品,0.12139954450762691,C33,16580
600988,赤峰黄金,0.1213865545201638,C37,25679
600399,ST抚钢,0.12128511371621216,C31,16549
002302,西部建设,0.12125629927815487,C30,32497
601778,晶科科技,0.12122058835518476,D44,18587
600973,宝胜股份,0.12120746984611361,C38,13837
300371,汇中股份,0.12106259220707999,C40,20151
300255,常山药业,0.12104301203974539,C27,13698
002342,巨力索具,0.1210309396525689,C41,19619
000911,南宁糖业,0.12096398795791674,C13,15266
000786,北新建材,0.12095156692136344,C30,25827
603353,和顺石油,0.12092033550063828,F52,11739
600830,香溢融通,0.12083915901705028,F52,30011
600529,山东药玻,0.12077175686692092,C30,11786
601860,紫金银行,0.12073513286517963,J66,34759
603315,福鞍股份,0.12069537357597727,C34,22075
603336,宏辉果蔬,0.1206807327320855,C13,22351
603798,康普顿,0.1206216058897384,C25,16044
600545,卓郎智能,0.12061424596924629,E50,15230
002731,萃华珠宝,0.12055806689535957,C18,25980
603885,吉祥航空,0.12053463495699286,G56,26681
600987,航民股份,0.12053414458415906,C17,17960
688488,艾迪药业,0.1205066801838842,C41,26534
600038,中直股份,0.12045019594974317,C37,16526
300578,会畅通讯,0.12043864867284164,I65,26225
600398,海澜之家,0.12043641676808257,C17,20812
600622,光大嘉宝,0.12041037982054914,S90,20667
600577,精达股份,0.12031612436740248,C38,24661
601800,中国交建,0.1202875544990456,E48,26567
002092,中泰化学,0.12021329708134446,C26,43131
600661,昂立教育,0.12013115618457576,S90,17475
002039,黔源电力,0.12012297091772825,D44,12395
300158,振东制药,0.12012188257290489,C27,34044
600510,黑牡丹,0.12011623350996115,C18,29265
600367,红星发展,0.11998099390245061,C26,33543
002065,东华软件,0.11994797020857449,I65,58197
603818,曲美家居,0.11994043201256403,C21,18330
000802,北京文化,0.11993718082410029,L72,18516
300317,珈伟新能,0.11991069824443787,C38,32944
601952,苏垦农发,0.11986110526490167,C13,23377
000090,天健集团,0.11977978811746406,E47,37893
000718,苏宁环球,0.1197565015170329,C22,22578
002227,奥特迅,0.11974989036106268,C38,21284
300183,东软载波,0.11972048408671705,I65,45428
000667,美好置业,0.11967922670972805,K70,35903
601888,中国中免,0.11962116590360894,L72,12585
600129,太极集团,0.11962015293455935,C27,26767
000785,居然之家,0.11957792400724952,F52,32803
605128,上海沿浦,0.11957287771917437,C36,18911
603899,晨光文具,0.11955621189296428,C24,19905
600178,东安动力,0.11943714782050055,C36,12480
600251,冠农股份,0.11934056895532172,A05,23355
600327,大东方,0.119249616243308,F52,16510
603879,永悦科技,0.11923445694232647,C26,13628
002956,西麦食品,0.11922434974372818,C14,29840
600151,航天机电,0.11916742170885693,C36,30909
300552,万集科技,0.11906124156583762,I65,25131
601700,风范股份,0.11904268314938626,C33,22126
601330,绿色动力,0.11904136417943029,N77,23676
002948,青岛银行,0.11900111259721151,J66,57002
002707,众信旅游,0.1189717660150757,L72,24809
300144,宋城演艺,0.118969330597099,L72,22382
601966,玲珑轮胎,0.11894777082786566,C29,18856
300272,开能健康,0.11888894352517207,C38,3696
600732,爱旭股份,0.11886124887415064,K70,19683
600241,ST时万,0.11885835199418107,F51,6359
000004,国华网安,0.11884997091759572,G54,22008
600012,皖通高速,0.11874721323961662,G58,20692
002539,云图控股,0.11873204939450245,C26,43255
000501,鄂武商A,0.1187062068470517,F52,16782
603117,万林物流,0.11861347249960578,L72,15648
603995,甬金股份,0.11860554342685928,C31,20553
600508,上海能源,0.11858272391882872,B06,15328
601216,君正集团,0.11857199000705375,C26,36833
300680,隆盛科技,0.1185197723289842,C36,17692
300521,爱司凯,0.11846841154620807,C35,23005
002447,ST晨鑫,0.1184662207809847,A04,16127
002869,金溢科技,0.1184410212875546,C39,37325
600981,汇鸿集团,0.11842003435818549,F52,41509
600262,北方股份,0.11837063715847702,C35,13703
600220,江苏阳光,0.11834310163993081,C17,14588
600637,东方明珠,0.11829699426888823,C39,26120
000524,岭南控股,0.11827139465883195,H61,34058
000036,华联控股,0.11825926168581581,C17,11435
600600,青岛啤酒,0.11818093084537809,C15,15223
600490,鹏欣资源,0.11814578167831202,C26,21324
603136,天目湖,0.11807767759473577,N78,19186
688286,敏芯股份,0.11803870718750915,C39,24422
603008,喜临门,0.11795353555789782,C21,17859
300291,华录百纳,0.11785297330436395,R86,24817
600678,四川金顶,0.11778400213982551,C30,18269
600141,兴发集团,0.11769928481103513,C26,24206
000534,万泽股份,0.11763601558299902,D44,15604
603268,松发股份,0.1175423200078168,C30,16085
600362,江西铜业,0.11748328985451745,C32,30647
603477,巨星农牧,0.11746775129739376,C19,19907
300506,名家汇,0.1172983374106924,E50,23471
002233,塔牌集团,0.11729249462286429,C30,29551
300294,博雅生物,0.11724706694454173,C27,37249
300558,贝达药业,0.11723206834892087,C27,21009
600149,ST坊展,0.11714066185482572,C34,10114
300044,赛为智能,0.11712303263746242,I64,41416
600598,北大荒,0.11709725835198996,A01,13021
600568,ST中珠,0.11697846984534872,C27,40329
688018,乐鑫科技,0.1169671729535207,I65,18866
002762,金发拉比,0.11692781799790128,C18,29196
603318,派思股份,0.11680866015508987,C35,25020
603920,世运电路,0.11656586216909141,C39,22662
688013,天臣医疗,0.11655744943491829,C35,20264
000558,莱茵体育,0.11647624404491135,K70,20417
300133,华策影视,0.1164696682758808,R86,21392
600641,万业企业,0.11640587562032415,K70,15262
002458,益生股份,0.1163790862663545,A03,20076
000967,盈峰环境,0.11634434660586936,C34,27329
600425,青松建化,0.11632302108990455,C30,10175
603977,国泰集团,0.1161235965731201,C26,22934
002496,ST辉丰,0.11605238807207374,C26,25968
002618,丹邦科技,0.11592677710299629,C39,18573
603797,联泰环保,0.11591428957568335,N77,26403
601666,平煤股份,0.11591009507822488,B06,18948
002336,ST人乐,0.11583284283939664,F52,26504
300274,阳光电源,0.11582926087158744,C38,18513
600817,ST宏盛,0.11582140309346321,S90,13019
601326,秦港股份,0.11580057602812682,G55,16604
600809,山西汾酒,0.1157219661397133,C15,18021
002661,克明面业,0.11566009323981222,C14,31969
601226,华电重工,0.1156524545369821,M74,62271
600393,粤泰股份,0.11564432816146905,K70,11611
000587,ST金洲,0.11556307215787572,C21,20639
603718,海利生物,0.11553437285292796,C27,22905
600332,白云山,0.11552418720784086,C27,34482
600662,强生控股,0.11551224009582586,O79,42589
300355,蒙草生态,0.11550733002535014,E48,31497
603223,恒通股份,0.11545659557871339,G54,11884
600070,浙江富润,0.11540036079800209,C17,19179
600894,广日股份,0.11533323041234536,C31,14924
605099,共创草坪,0.11531762000772586,C24,15035
000408,ST藏格,0.11517220942526347,C30,20455
300418,昆仑万维,0.11517200522197833,I64,20441
600235,民丰特纸,0.11514880437385788,C22,11077
605286,同力日升,0.11514374973377835,C34,15547
603077,和邦生物,0.11509708760706225,C26,26074
002076,ST雪莱,0.11494637538747768,C39,23242
601328,交通银行,0.11491510976839026,J66,93308
900929,锦旅B股,0.11488797854809987,L72,21532
002586,ST围海,0.11487343606665766,E48,31799
002515,金字火腿,0.11471590365948009,C13,22899
600316,洪都航空,0.11463046831675897,C37,10234
300625,三雄极光,0.1146118394104724,C38,34458
688185,康希诺,0.11460600177008341,C27,16774
300470,中密控股,0.11458733168460095,C34,44781
600509,天富能源,0.11455089181278437,D44,27356
300573,兴齐眼药,0.1145294300883944,C27,18844
600768,宁波富邦,0.11449735023207508,G54,13933
600023,浙能电力,0.11438513901267373,D44,12965
600237,铜峰电子,0.11429122251185712,C39,3891
601988,中国银行,0.1142661561962969,J66,120841
600227,圣济堂,0.11421854461667308,C26,34138
601238,广汽集团,0.11421838952956612,C36,7883
600348,华阳股份,0.11408124269064515,B06,23205
601858,中国科传,0.11405960125687958,R85,24637
600599,ST熊猫,0.11402883101607793,C26,8885
603696,安记食品,0.113920394151796,C14,17151
605399,晨光新材,0.11389434164835024,C26,20621
603059,倍加洁,0.11388986805963168,C41,11643
600777,新潮能源,0.11379264735294951,S90,10992
601018,宁波港,0.11374710806014846,G58,23136
300122,智飞生物,0.11360245059614896,C27,19801
600757,长江传媒,0.1135484802494919,C18,7000
603739,蔚蓝生物,0.11353766532664536,C14,30062
600485,ST信威,0.11351621852477517,C39,17443
300747,锐科激光,0.11349968260126009,C39,22397
605337,李子园,0.11338624774450168,C15,19155
300859,西域旅游,0.11321097776800287,N78,15816
002212,南洋股份,0.11320409019678887,C38,13403
600650,锦江投资,0.11311419364760958,G58,12954
600667,太极实业,0.1130739399214949,C28,36009
600207,安彩高科,0.1130677771218927,C39,7971
601139,深圳燃气,0.11302060407075558,D45,15234
600805,悦达投资,0.11291641970920657,S90,15562
601012,隆基股份,0.11286827464209617,C30,24895
000897,津滨发展,0.1126690656750808,N78,13355
000797,中国武夷,0.11247520546919705,E48,23496
600148,长春一东,0.11241743948215002,C36,13356
600740,山西焦化,0.1124146741691626,C25,17485
600236,桂冠电力,0.11230746524934732,N78,18083
300505,川金诺,0.1122656770942866,C26,28771
603535,嘉诚国际,0.11223818524484053,G59,22927
600773,西藏城投,0.11216178920665369,F52,16076
300618,寒锐钴业,0.1121601822565193,C32,32708
600173,卧龙地产,0.11210007825011792,C30,11799
600462,ST九有,0.11207296879537144,C22,14719
000753,漳州发展,0.11200370479473709,G58,32251
600665,天地源,0.11198420809249862,K70,23902
600824,益民集团,0.1118814804086776,F52,20616
600415,小商品城,0.11184481410309444,F51,27532
600097,开创国际,0.1118220201431863,C38,14992
000333,美的集团,0.11178607740540016,C38,33143
002576,通达动力,0.11173360784614131,C38,11283
600919,江苏银行,0.11172830245881461,J66,25781
000006,深振业A,0.11170043894583472,K70,22684
300026,红日药业,0.11163230771920063,C27,39979
688180,君实生物,0.11155524172937069,C27,23243
603963,大理药业,0.11155231385665941,C27,29987
601005,重庆钢铁,0.11154986210783446,C31,14490
603089,正裕工业,0.1114665489096918,C36,18847
000737,ST南风,0.11138668556530118,C26,20220
601600,中国铝业,0.1111444472154372,C32,23567
601985,中国核电,0.11110720976605731,D44,36460
300233,金城医药,0.11109631986216482,C26,38227
600686,金龙汽车,0.11106458463881111,C36,21902
300962,中金辐照,0.11105037306610369,C41,17592
600004,白云机场,0.11097142438813921,G58,11867
600279,重庆港九,0.11093899625168933,G58,17427
600748,上实发展,0.1109323910675849,K70,17705
688277,天智航,0.11093034926568542,C35,19568
600533,栖霞建设,0.1109144514984002,K70,19487
000156,华数传媒,0.1108829065441129,C29,46335
000582,北部湾港,0.11081248112231967,G58,33946
603069,海汽集团,0.1107821524569811,G54,14530
601233,桐昆股份,0.11076709825712742,C28,28659
600819,耀皮玻璃,0.11075317076254683,C30,15061
600239,云南城投,0.11069212185059552,C15,24494
600698,ST天雁,0.11067903023215048,C37,12295
600936,广西广电,0.11066014435737599,I63,13176
603536,惠发食品,0.11065787419905564,C13,26506
600715,文投控股,0.11060288134509946,C36,25105
603699,纽威股份,0.110551914633041,C34,17783
600179,ST安通,0.11040450341917203,C25,18266
688568,中科星图,0.11036528225287355,I65,18755
002568,百润股份,0.11034071880438313,C26,22013
601865,福莱特,0.11027128232412839,C30,16943
603737,三棵树,0.11013634207658325,C26,35339
300972,万辰生物,0.11001701604080674,A01,16330
002650,ST加加,0.10996681228650192,C14,25139
002226,江南化工,0.10995555369270588,C26,40719
688335,复洁环保,0.10991488947774888,C35,18350
600863,内蒙华电,0.10990946403179033,D44,7616
300042,朗科科技,0.10986973368052103,I64,39576
300559,佳发教育,0.10984689679658562,I65,37440
600537,亿晶光电,0.10973798417131118,C13,22318
000798,中水渔业,0.10972817100302718,A04,16217
000712,锦龙股份,0.10971040988951336,C17,22465
601111,中国国航,0.10966497154624653,G56,22667
601518,吉林高速,0.10963225685164271,G58,10540
600281,太化股份,0.10959192944370308,C26,8512
600380,健康元,0.10958138636519983,C27,38870
000715,中兴商业,0.10955078608412244,F52,14167
600729,重庆百货,0.10943718359711556,F52,24067
600497,驰宏锌锗,0.10939839968907387,B09,25009
688066,航天宏图,0.10934889280275997,I65,12920
603309,维力医疗,0.10925600329815519,C35,32032
000926,福星股份,0.10922696677260094,C33,26744
600067,冠城大通,0.10920066210955388,C38,26783
002688,金河生物,0.10912564750220756,C27,25099
600759,洲际油气,0.1090917543096624,S90,13336
300601,康泰生物,0.10907950495078965,C27,24489
600530,ST交昂,0.1089777096317242,C27,15958
002678,珠江钢琴,0.10897245866632527,C24,20270
002739,万达电影,0.10895915490565988,R86,23602
688356,键凯科技,0.10887961766056231,C26,20649
600111,北方稀土,0.10878148269216464,C32,23097
603898,好莱客,0.10877562338918077,C21,24000
600395,盘江股份,0.10868596416230117,B06,11843
600217,中再资环,0.10867096790504466,C30,13965
605188,国光连锁,0.1086254630968071,F52,18909
300772,运达股份,0.10860732495231705,C34,24710
002422,科伦药业,0.10859067933320786,C27,41240
600238,ST椰岛,0.10852949872599513,C13,9469
601619,嘉泽新能,0.10849338211670108,D44,23556
603155,新亚强,0.10848990590662125,C26,13796
603398,邦宝益智,0.10848493085325674,C24,19757
000762,西藏矿业,0.1083350805782557,B08,22990
600021,上海电力,0.10828605427889838,D44,26045
600096,云天化,0.10824978479543795,C26,39372
603345,安井食品,0.10819532561147646,C13,24444
600079,人福医药,0.10807831587563776,S90,37638
002411,延安必康,0.10804210579807494,C26,24252
601058,赛轮轮胎,0.10801491297470749,C29,17058
603110,东方材料,0.10793420918454465,C26,19195
002120,韵达股份,0.10781161932083,C41,44198
600242,ST中昌,0.10777514757943472,G55,3922
002637,赞宇科技,0.10758632053829123,C26,49205
600377,宁沪高速,0.10757931426672848,G58,30707
600308,华泰股份,0.1075439586191355,C22,27650
603711,香飘飘,0.10742669528360668,C15,28058
002611,东方精工,0.10725024264042918,C35,35956
300307,慈星股份,0.1071894937080102,C35,13083
600871,石化油服,0.10712886400235776,C28,21498
300132,青松股份,0.10712684800228059,C26,27469
003002,壶化股份,0.10712331746760426,C26,14161
688390,固德威,0.10674537643742528,C38,22572
600908,无锡银行,0.10673280693360446,J66,20162
601016,节能风电,0.10671026433137792,D44,37596
601818,光大银行,0.10670804809184029,J66,38301
000978,桂林旅游,0.10663714367254397,L72,29221
600555,ST海创,0.10652151874025341,L72,10306
000938,紫光股份,0.1064000225242277,I64,34367
000423,东阿阿胶,0.10634998085509768,C27,13377
002714,牧原股份,0.10629095591148266,A03,25410
600828,茂业商业,0.10628974593311652,F52,27207
000571,ST大洲,0.10616544935200997,C37,25576
300268,佳沃股份,0.10614052038500543,C13,22825
601872,招商轮船,0.10611719261879309,G55,25159
603198,迎驾贡酒,0.10611362662784724,C15,6346
600303,曙光股份,0.10609051694561392,C36,16058
601916,浙商银行,0.10605760604627495,J66,117520
600679,上海凤凰,0.10605741913878128,C37,15443
300630,普利制药,0.10594324699436575,C27,22985
603166,福达股份,0.10581332282734451,C36,29421
002563,森马服饰,0.10581134543219015,F52,35914
300015,爱尔眼科,0.10569713114234508,Q83,35723
688560,明冠新材,0.1056788801930985,C29,18307
000620,新华联,0.1056661116832209,C25,26247
600856,ST中天,0.10550425513448869,F52,12362
000573,粤宏远A,0.10548595743380146,K70,38259
300109,新开源,0.1054271943204729,C26,46807
601098,中南传媒,0.1053763467157305,R85,25536
000982,ST中绒,0.10534851005434483,C17,15308
600488,天药股份,0.10527513037225389,C27,43323
600527,江南高纤,0.10520493451919112,C28,14077
600261,阳光照明,0.10502185782247811,C39,17031
600421,ST华嵘,0.1048439973176951,C27,7206
605333,沪光股份,0.10483619781655584,C36,15117
002033,丽江股份,0.10479309579271377,L72,17073
603099,长白山,0.10478663603120025,N78,3949
002501,ST利源,0.10474843361333007,C32,19087
600326,西藏天路,0.10465306320832901,G54,45810
000061,农产品,0.10448314821315359,F51,37453
601919,中远海控,0.104460399280865,G55,26763
603222,济民制药,0.10445118840227487,C27,24742
603908,牧高笛,0.10442588391795002,C18,14431
600634,ST富控,0.1043939880676653,K70,14587
000929,兰州黄河,0.10438453763674403,C15,20572
600610,ST毅达,0.10435575091410468,C35,32169
600086,ST金钰,0.10415788534916333,C18,6538
300677,英科医疗,0.1041518161406398,C29,27677
300202,聚龙股份,0.10414889578174685,C35,20465
603606,东方电缆,0.10390881230560642,C38,30511
000760,ST斯太,0.10384737124979983,C36,8598
600619,海立股份,0.10384105167543971,C38,17584
000892,欢瑞世纪,0.10381502012595545,I63,24266
600066,宇通客车,0.1037431579488128,C36,17984
603693,江苏新能,0.10364781135964278,D44,22878
603767,中马传动,0.10364767547637979,C36,11970
300941,创识科技,0.10359349077066074,I65,20624
000005,世纪星源,0.10355788188302652,S90,14793
000504,ST生物,0.10353899381510293,R85,15833
600640,号百控股,0.10351756157170233,I63,7957
600561,江西长运,0.10350101252505167,G54,22809
601100,恒立液压,0.1034843522850122,C35,14220
600354,ST敦种,0.10348394319399765,A01,12906
002027,分众传媒,0.1033812828353845,C39,16448
002984,森麒麟,0.10336538925761303,C29,23169
600195,中牧股份,0.10335169814224512,C13,20505
603320,迪贝电气,0.1033174114779543,C34,14178
603970,中农立华,0.10324495178717866,F51,14125
600311,ST荣华,0.10321014865499871,C13,10810
600333,长春燃气,0.10320298824148148,D45,10570
603387,基蛋生物,0.1031858868921192,C27,25249
600682,南京新百,0.10314668620438752,F52,32900
600127,金健米业,0.10310891357464012,C13,13729
300967,晓鸣股份,0.10304337419590921,A03,18090
601336,新华保险,0.1029683174531952,J68,35350
002612,朗姿股份,0.10285797037973236,C18,46883
603681,永冠新材,0.10282450192534491,C26,29960
600266,城建发展,0.10281466693145769,E48,21055
600213,亚星客车,0.10278873353176392,C36,10523
603025,大豪科技,0.1027260315574277,C39,17394
600716,凤凰股份,0.10266344820853704,C30,20286
002034,旺能环境,0.10261406192753701,C17,27870
600660,福耀玻璃,0.10233618603484898,C30,15783
603303,得邦照明,0.10224797119488346,C38,13514
605077,华康股份,0.1021917212766355,C13,22424
600556,天下秀,0.10213781074039197,C27,17804
603628,清源股份,0.10203164154316179,C41,27858
600586,金晶科技,0.10198025873064034,C30,11744
002100,天康生物,0.10193090834175844,C13,33449
601999,出版传媒,0.10184111433483864,R85,22072
600138,中青旅,0.10183768610638373,L72,16453
000893,亚钾国际,0.10179167737358569,C38,14975
300237,美晨生态,0.10177233647978447,C29,38246
300113,顺网科技,0.10175516563816181,I64,17324
603707,健友股份,0.10172423292007408,C27,27188
300556,丝路视觉,0.1016759641121611,I65,23432
300359,全通教育,0.1016270674354834,I65,25079
000065,北方国际,0.1016208633692971,E48,39227
002676,顺威股份,0.10114619279128587,C29,20679
600337,美克家居,0.10109826934297514,C21,24043
002007,华兰生物,0.10101305178882256,C27,14237
600136,当代文体,0.1009676818692802,S90,32108
002208,合肥城建,0.10083978729460176,K70,20560
688321,微芯生物,0.10082531330844122,C27,26122
688059,华锐精密,0.10069334582502358,C33,18419
601200,上海环境,0.10056692042925082,N77,23839
300142,沃森生物,0.10043673928675052,C27,48385
002492,恒基达鑫,0.10041436016661749,G59,12959
600825,新华传媒,0.10031579420758137,F52,21872
600557,康缘药业,0.10028158728003327,C27,29120
600280,ST中商,0.10017072139461076,F52,19626
600826,兰生股份,0.09959605072848211,F52,16250
601991,大唐发电,0.09956317686710191,D44,21114
000014,沙河股份,0.09956283284315257,K70,11855
